WARNING 2025-07-29 07:56:16,327 log 79664 6325039104 Bad Request: /api/v1/projects/
WARNING 2025-07-29 07:56:16,327 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 400 84
WARNING 2025-07-29 07:56:51,140 log 79664 6325039104 Unauthorized: /api/v1/projects/
WARNING 2025-07-29 07:56:51,141 basehttp 79664 6325039104 "POST /api/v1/projects/ HTTP/1.1" 401 58
INFO 2025-07-29 07:58:50,878 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:58:50,888 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:58:55,601 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:58:55,615 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:59:34,012 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:59:34,026 basehttp 79664 6325039104 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 321
INFO 2025-07-29 07:59:34,045 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 07:59:34,053 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 08:00:28,977 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 08:00:28,989 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 08:00:33,398 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-29 08:00:33,418 basehttp 79664 6325039104 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-30 06:35:33,530 autoreload 85296 8320516672 Watching for file changes with StatReloader
INFO 2025-07-30 06:36:00,879 autoreload 85323 8320516672 Watching for file changes with StatReloader
INFO 2025-07-30 06:37:56,273 autoreload 85370 8320516672 Watching for file changes with StatReloader
WARNING 2025-07-30 06:38:17,258 log 85370 6196129792 Unauthorized: /api/v1/auth/user/profile/
WARNING 2025-07-30 06:38:17,258 basehttp 85370 6196129792 "GET /api/v1/auth/user/profile/ HTTP/1.1" 401 183
WARNING 2025-07-30 06:38:17,265 log 85370 6196129792 Unauthorized: /api/v1/auth/user/profile/
WARNING 2025-07-30 06:38:17,265 basehttp 85370 6196129792 "GET /api/v1/auth/user/profile/ HTTP/1.1" 401 183
INFO 2025-07-30 06:38:17,314 basehttp 85370 6212956160 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 290
INFO 2025-07-30 06:38:17,332 basehttp 85370 6196129792 "POST /api/v1/auth/token/refresh/ HTTP/1.1" 200 290
INFO 2025-07-30 06:38:17,372 basehttp 85370 6212956160 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-30 06:38:17,378 basehttp 85370 6212956160 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-30 06:38:36,398 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 52
INFO 2025-07-30 06:38:36,409 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 52
WARNING 2025-07-30 06:38:42,657 log 85370 6196129792 Unauthorized: /api/v1/auth/logout/
WARNING 2025-07-30 06:38:42,658 basehttp 85370 6196129792 "POST /api/v1/auth/logout/ HTTP/1.1" 401 58
INFO 2025-07-30 06:38:45,805 basehttp 85370 6196129792 "POST /api/v1/auth/token/ HTTP/1.1" 200 923
INFO 2025-07-30 06:39:25,092 basehttp 85370 6196129792 "POST /api/v1/projects/ HTTP/1.1" 201 852
INFO 2025-07-30 06:39:25,140 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 617
INFO 2025-07-30 06:39:25,149 basehttp 85370 6196129792 "GET /api/v1/projects/ HTTP/1.1" 200 617
INFO 2025-07-30 06:41:09,278 basehttp 85370 6196129792 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-30 06:41:09,291 basehttp 85370 6196129792 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-30 06:44:36,784 basehttp 85370 6196129792 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-30 06:44:36,794 basehttp 85370 6196129792 "GET /api/v1/auth/user/profile/ HTTP/1.1" 200 333
INFO 2025-07-30 06:49:20,909 basehttp 85370 6196129792 "POST /api/v1/projects/ HTTP/1.1" 201 824
